A_Lat,A_Lon,A_Alt,A_Spd,A_Crs,A_R,A_Sat,A_HDOP,A_NSatView,B_Lat,B_Lon,B_Alt,B_Spd,B_Crs,B_R,B_Sat,B_HDOP,B_NSatView,C_Lat,C_Lon,C_Alt,C_Spd,C_Crs,C_R,C_Sat,C_HDOP,C_NSatView,Fused_Lat,Fused_Lon,Corrected_Lat,Corrected_Lon,Roll,Pitch,Yaw,Ax,Ay,Az,Gx,Gy,Gz,Timestamp,Fused_Lat_Calc,Fused_Lon_Calc
24.17271517,120.70893167,144.7,47.356,76.42,3.8,10,0.76,14,24.172676,120.70884367,134.9,46.3,77.39,4.15,10,0.83,14,24.17269367,120.70887717,124.9,47.226,76.15,4.15,11,0.83,14,24.17269612206097,120.70888685834352,24.15391589700327,120.70437397723798,161.75,49.22,42.19,21.31,18.41,16.72,97.86,84.55,76.77,2025-10-09T17:34:19.187867,24.172696122060966,120.7088868583435
24.172721,120.70895683,144.8,47.411,76.35,3.8,10,0.76,14,24.1726825,120.7088695,134.9,47.689,75.81,4.15,10,0.83,14,24.17269933,120.70890217,124.9,47.337,76.51,4.15,11,0.83,14,24.172702102759835,120.7089121722988,24.153915979096254,120.70437414390811,50.66,80.16,21.1,21.17,19.99,19.03,97.19,91.79,87.37,2025-10-09T17:34:19.394402,24.172702102759835,120.7089121722988
24.172727,120.70898217,144.7,47.819,76.08,3.8,10,0.76,14,24.17268733,120.70889517,135.0,47.522,76.51,4.15,10,0.83,14,24.17270483,120.7089275,124.9,47.485,76.57,4.15,11,0.83,14,24.17270758010794,120.70893761053348,24.15391606118924,120.70437431057823,331.91,92.81,350.16,21.74,21.21,18.43,99.83,97.4,84.63,2025-10-09T17:34:19.601198,24.172707580107936,120.70893761053347
24.1727325,120.70900717,144.7,47.43,76.55,3.8,10,0.76,14,24.17269867,120.70894583,135.0,47.356,75.83,4.15,10,0.83,14,24.1727105,120.708953,125.0,47.689,76.48,4.95,10,0.99,14,24.17271547629461,120.70897283651009,24.153916143282224,120.70437447724835,324.88,61.87,337.51,18.13,16.45,20.1,83.27,75.52,92.31,2025-10-09T17:34:19.805184,24.17271547629461,120.70897283651009
24.17273833,120.7090325,144.8,47.578,76.45,3.8,10,0.76,14,24.17270383,120.708971,135.1,47.356,76.55,4.95,9,0.99,14,24.172716,120.70897817,125.0,47.448,76.71,4.95,10,0.99,14,24.172723266722343,120.70900165569915,24.15391622537521,120.70437464391847,29.56,354.38,323.44,24.88,19.6,20.8,114.23,90.0,95.51,2025-10-09T17:34:20.009698,24.172723266722343,120.70900165569917
24.172744,120.70905783,144.8,47.652,76.61,3.8,10,0.76,14,24.17270383,120.708971,135.1,47.356,76.55,4.95,9,0.99,14,24.17272183,120.7090035,125.0,47.43,76.5,4.15,11,0.83,14,24.17272681935501,120.70901836374948,24.153916307468194,120.70437481058859,73.16,313.59,320.62,16.8,18.29,23.34,77.14,83.96,107.17,2025-10-09T17:34:20.215573,24.17272681935501,120.70901836374948
24.17274983,120.70908317,144.8,47.893,76.28,3.8,11,0.76,14,24.17271,120.70899583,135.1,47.226,75.51,4.95,9,0.99,14,24.1727275,120.70902883,125.1,47.596,76.68,4.15,11,0.83,14,24.172733072012797,120.7090445152618,24.153916389561175,120.70437497725872,59.1,284.06,316.41,21.0,19.68,30.73,96.44,90.39,141.09,2025-10-09T17:34:20.420296,24.17273307201279,120.70904451526178
24.17275517,120.70910833,144.8,47.467,76.72,3.8,10,0.76,14,24.17271567,120.7090215,135.1,47.652,75.67,4.95,9,0.99,14,24.17273283,120.709054,125.1,47.43,76.89,4.15,11,0.83,14,24.17273807971796,120.70906886374952,24.15391647165416,120.70437514392884,75.97,260.16,310.78,13.29,22.38,23.43,61.0,102.75,107.58,2025-10-09T17:34:20.626144,24.172738079717952,120.70906886374948
24.17276083,120.70913367,144.9,47.689,76.69,3.8,10,0.76,14,24.17272133,120.70904667,135.1,47.448,76.15,4.95,9,0.99,14,24.17273883,120.70907933,125.1,47.615,76.34,4.15,11,0.83,14,24.17274386329941,120.7090941615086,24.153916553747145,120.70437531059896,122.38,229.22,307.97,16.6,18.14,20.73,76.24,83.29,95.19,2025-10-09T17:34:20.831387,24.172743863299402,120.70909416150857
24.17276633,120.70915867,145.0,47.263,76.41,3.8,10,0.76,14,24.1727325,120.7090965,135.1,46.911,76.03,4.95,9,0.99,14,24.17274467,120.70910467,125.1,47.633,76.31,4.15,11,0.83,14,24.172750774509705,120.70912492385978,24.15391663584013,120.70437547726908,111.13,225.0,306.56,15.02,20.45,23.79,68.98,93.89,109.23,2025-10-09T17:34:21.035695,24.1727507745097,120.70912492385975
24.17277217,120.70918433,145.0,47.874,76.33,3.8,10,0.76,14,24.172738,120.7091215,135.0,47.022,76.26,4.95,9,0.99,14,24.17275033,120.70912983,125.1,47.596,76.6,4.15,11,0.83,14,24.17275647187192,120.70915025223962,24.153916717933114,120.7043756439392,106.91,188.44,302.34,26.63,13.2,17.56,122.3,60.62,80.63,2025-10-09T17:34:21.242279,24.172756471871914,120.7091502522396
24.17277767,120.7092095,145.1,47.596,76.63,3.8,10,0.76,14,24.172744,120.70914683,135.0,47.596,75.46,4.95,9,0.99,14,24.17275617,120.709155,125.1,47.43,76.22,4.15,11,0.83,14,24.172762209000883,120.7091754585748,24.1539168000261,120.70437581060933,122.38,219.38,299.53,20.79,21.24,21.71,95.45,97.52,99.7,2025-10-09T17:34:21.449887,24.17276220900088,120.70917545857479
24.1727835,120.70923467,145.2,47.67,76.05,3.8,10,0.76,14,24.1727495,120.70917167,135.0,46.837,75.78,4.15,10,0.83,14,24.17276217,120.70918033,125.2,47.578,75.92,4.15,11,0.83,14,24.172766097446576,120.7091975991637,24.153916882119084,120.70437597727945,203.94,187.03,291.09,18.13,19.92,26.68,83.26,91.48,122.53,2025-10-09T17:34:21.655540,24.172766097446573,120.7091975991637
24.17279,120.70925983,145.2,47.745,75.08,3.8,10,0.76,14,24.1727495,120.70917167,135.0,46.837,75.78,4.15,10,0.83,14,24.17276833,120.7092055,125.2,47.615,75.61,4.15,11,0.83,14,24.17277048766241,120.70921502449453,24.153916964212065,120.70437614394957,219.41,136.41,285.47,22.77,21.8,21.14,104.53,100.11,97.08,2025-10-09T17:34:21.867391,24.172770487662408,120.70921502449451
24.17279633,120.7092845,145.2,47.448,74.88,3.8,10,0.76,14,24.17276133,120.7092215,134.9,47.152,75.49,4.95,10,0.99,14,24.17277433,120.70923067,125.2,47.43,75.52,4.15,11,0.83,14,24.172780118552872,120.70925021953263,24.15391704630505,120.7043763106197,225.03,61.88,278.44,20.63,24.31,19.1,94.71,111.63,87.68,2025-10-09T17:34:22.074225,24.172780118552872,120.70925021953265
24.17280267,120.70930917,145.2,47.17,74.51,3.8,10,0.76,14,24.1727675,120.7092465,134.9,47.078,74.88,4.95,10,0.99,14,24.17278083,120.70925583,125.2,47.337,74.88,4.15,11,0.83,14,24.17278647544997,120.70927514365368,24.153917128398035,120.70437647728981,241.91,29.53,274.22,21.31,19.17,21.6,97.86,88.04,99.2,2025-10-09T17:34:22.280753,24.17278647544998,120.70927514365364
24.1728095,120.7093335,145.2,47.393,73.77,3.8,10,0.76,14,24.17277417,120.70927167,134.9,47.356,74.4,4.95,10,0.99,14,24.17279467,120.70930583,125.2,47.43,73.68,4.15,11,0.83,14,24.172795779684623,120.70930887332176,24.15391721049102,120.70437664395993,298.16,26.72,272.81,21.68,17.63,20.88,99.54,80.96,95.86,2025-10-09T17:34:22.484795,24.172795779684627,120.70930887332177
24.17281617,120.709358,145.3,47.207,73.45,4.45,9,0.89,14,24.17278133,120.70929683,134.9,47.745,73.54,4.95,10,0.99,14,24.172802,120.70933033,125.2,46.948,72.87,4.15,11,0.83,14,24.172800864544307,120.70932998222716,24.153917292584005,120.70437681063007,305.19,102.66,262.97,15.55,21.45,15.4,71.42,98.51,70.72,2025-10-09T17:34:22.689228,24.1728008645443,120.70932998222713
24.17282317,120.709382,145.3,46.782,72.66,4.45,9,0.89,14,24.17278867,120.70932167,134.9,47.522,72.4,4.95,10,0.99,14,24.172809,120.70935483,125.2,46.652,72.91,4.15,11,0.83,14,24.172807957163386,120.70935441622804,24.15391737467699,120.70437697730019,350.19,130.78,265.78,19.95,19.19,20.91,91.59,88.13,96.03,2025-10-09T17:34:22.893050,24.17280795716338,120.70935441622802
24.17283067,120.70940633,145.3,47.022,71.78,4.45,9,0.89,14,24.172796,120.70934617,134.9,47.152,71.98,4.95,10,0.99,14,24.17281633,120.70937917,125.3,46.689,72.58,4.15,11,0.83,14,24.17281534109356,120.70937879664112,24.15391745676997,120.7043771439703,281.28,63.28,260.16,18.42,24.76,18.9,84.6,113.67,86.76,2025-10-09T17:34:23.098052,24.172815341093557,120.7093787966411
24.17283817,120.7094305,145.3,47.17,71.47,4.45,9,0.89,14,24.1728035,120.7093705,134.8,47.059,71.49,4.95,10,0.99,14,24.17282417,120.70940333,125.3,46.707,71.76,4.15,11,0.83,14,24.172822980614125,120.70940300612304,24.153917538862956,120.70437731064042,271.44,16.88,244.69,18.37,21.69,22.01,84.34,99.6,101.07,2025-10-09T17:34:23.304680,24.17282298061412,120.70940300612303
24.17284583,120.70945483,145.4,47.226,70.88,4.45,9,0.89,14,24.17281133,120.70939483,134.8,47.041,70.73,4.95,10,0.99,14,24.172832,120.7094275,125.3,46.541,71.43,4.15,11,0.83,14,24.172830756683943,120.7094272704663,24.15391762095594,120.70437747731054,302.38,30.94,241.88,15.37,22.22,22.26,70.59,102.04,102.2,2025-10-09T17:34:23.510930,24.17283075668394,120.70942727046628
24.17285383,120.70947883,145.4,47.356,70.55,3.8,10,0.76,14,24.1728195,120.709419,134.8,47.115,70.03,4.95,10,0.99,14,24.17284017,120.70945133,125.3,46.17,70.75,4.15,11,0.83,14,24.17284076691038,120.70945474007112,24.153917703048926,120.70437764398068,350.19,354.38,240.46,19.99,16.32,17.29,91.79,74.95,79.38,2025-10-09T17:34:23.722532,24.172840766910376,120.70945474007111
24.17286183,120.70950267,145.4,46.985,70.19,3.8,10,0.76,14,24.1728195,120.709419,134.9,47.115,70.03,4.95,10,0.99,14,24.17284017,120.70945133,125.2,46.17,70.75,4.15,11,0.83,14,24.172843996512132,120.70946436428436,24.15391778514191,120.7043778106508,298.16,357.19,237.65,18.07,18.68,19.61,82.97,85.78,90.07,2025-10-09T17:34:23.938018,24.172843996512135,120.70946436428436
24.17286983,120.70952617,145.4,46.43,69.92,3.8,10,0.76,14,24.17283583,120.70946683,134.9,46.615,69.11,4.95,9,0.99,14,24.17285717,120.70949833,125.2,45.874,69.26,4.15,11,0.83,14,24.1728575071772,120.7095025750408,24.153917867234895,120.70437797732092,303.78,5.62,230.62,21.74,18.9,19.68,99.83,86.78,90.35,2025-10-09T17:34:24.152685,24.172857507177202,120.70950257504077
24.172887,120.70957333,145.4,46.411,68.91,4.45,10,0.89,14,24.17284483,120.70949033,134.8,46.411,68.58,4.95,9,0.99,14,24.172866,120.70952183,125.1,45.985,68.87,4.15,10,0.83,14,24.172867682626464,120.70953129238109,24.153917949327877,120.70437814399104,1.44,357.19,230.62,18.31,18.9,12.01,84.06,86.77,55.13,2025-10-09T17:34:24.359484,24.172867682626464,120.7095312923811
24.17289583,120.70959633,145.4,45.985,67.77,4.45,10,0.89,14,24.17286317,120.70953667,134.8,46.096,67.19,4.95,9,0.99,14,24.172875,120.70954517,125.1,45.596,68.1,4.15,10,0.83,14,24.17287906521692,120.70956052659018,24.15391803142086,120.70437831066116,308.0,19.69,226.41,14.52,17.56,20.76,66.65,80.62,95.33,2025-10-09T17:34:24.562848,24.17287906521692,120.70956052659018
24.172905,120.709619,145.4,45.93,66.74,4.45,10,0.89,14,24.1728725,120.7095595,134.9,45.763,66.77,4.95,9,0.99,14,24.17288417,120.709568,125.2,45.17,67.44,4.15,10,0.83,14,24.17288827703278,120.7095833016158,24.153918113513846,120.70437847733128,309.41,45.0,225.0,20.03,20.98,21.02,91.97,96.33,96.53,2025-10-09T17:34:24.766391,24.172888277032783,120.70958330161582
24.1729145,120.7096415,145.4,45.374,65.88,4.45,10,0.89,14,24.1728725,120.7095595,134.9,45.763,66.77,4.95,9,0.99,14,24.17289433,120.70959067,125.2,45.207,66.35,4.15,10,0.83,14,24.17289555495645,120.70959998842108,24.15391819560683,120.70437864400141,277.06,1.41,220.78,17.18,19.81,19.76,78.87,90.99,90.73,2025-10-09T17:34:24.979137,24.172895554956455,120.7095999884211
24.17292417,120.70966367,145.4,45.133,64.93,4.45,10,0.89,14,24.17288217,120.70958183,134.9,45.467,65.84,4.95,9,0.99,14,24.17290433,120.70961333,125.2,45.226,65.43,4.15,10,0.83,14,24.172905355326595,120.70962239381684,24.153918277699816,120.70437881067153,292.53,11.25,217.97,20.48,24.61,21.9,94.03,113.02,100.58,2025-10-09T17:34:25.186661,24.172905355326595,120.70962239381684
24.17293417,120.709686,145.6,45.411,64.25,4.45,10,0.89,14,24.1729025,120.7096265,134.9,45.578,64.22,4.95,9,0.99,14,24.17291483,120.70963533,125.2,45.189,63.95,4.15,10,0.83,14,24.172918252593465,120.70965043198592,24.1539183597928,120.70437897734165,288.31,355.78,215.15,18.18,18.0,21.77,83.47,82.68,99.96,2025-10-09T17:34:25.390802,24.172918252593462,120.70965043198593
24.1729445,120.709707,145.5,44.429,62.8,4.45,10,0.89,14,24.17291283,120.70964867,134.8,45.263,63.11,4.95,9,0.99,14,24.17292533,120.7096575,125.2,44.967,63.42,4.15,10,0.83,14,24.172928649753835,120.7096721999858,24.153918441885782,120.70437914401177,277.06,352.97,216.56,16.19,17.35,13.87,74.36,79.65,63.68,2025-10-09T17:34:25.596361,24.17292864975384,120.70967219998579
24.17295483,120.70972867,145.5,44.541,62.46,3.8,10,0.76,14,24.17291283,120.70964867,134.8,45.263,63.11,4.95,9,0.99,14,24.17293617,120.70967933,125.2,44.948,62.71,4.15,10,0.83,14,24.17293855778446,120.70969284138413,24.153918523978767,120.70437931068189,285.5,352.97,217.96,28.09,21.8,14.55,128.99,100.12,66.8,2025-10-09T17:34:25.801060,24.172938557784466,120.7096928413841
24.17296533,120.70975033,145.5,44.615,62.46,3.8,10,0.76,14,24.17292317,120.70967017,134.8,44.596,62.62,4.95,9,0.99,14,24.17294683,120.70970067,125.1,44.263,62.22,4.15,10,0.83,14,24.17294907675747,120.70971435218594,24.153918606071752,120.70437947735202,263.0,337.5,216.56,22.78,19.05,16.27,104.6,87.49,74.73,2025-10-09T17:34:26.008668,24.172949076757472,120.70971435218594
24.1729755,120.70977133,145.6,44.244,61.84,3.8,10,0.76,14,24.17294433,120.709713,134.9,44.207,61.85,4.95,9,0.99,14,24.17295767,120.709722,125.2,44.448,61.23,4.15,10,0.83,14,24.17296202870675,120.70974052745808,24.153918688164737,120.70437964402214,322.06,327.66,210.93,18.45,17.96,21.04,84.72,82.48,96.6,2025-10-09T17:34:26.217291,24.172962028706745,120.70974052745807
24.17298633,120.70979217,145.6,43.837,60.82,3.8,10,0.76,14,24.17294433,120.709713,134.9,44.207,61.85,4.95,9,0.99,14,24.17296867,120.70974317,125.2,44.133,61.16,4.15,10,0.83,14,24.172970408141037,120.70975665287882,24.15391877025772,120.70437981069226,293.94,60.47,215.16,19.31,17.8,16.64,88.66,81.74,76.43,2025-10-09T17:34:26.424881,24.172970408141033,120.70975665287882
24.17299717,120.70981233,145.6,43.392,59.81,3.8,10,0.76,14,24.172955,120.709734,134.9,44.17,61.68,4.95,9,0.99,14,24.17297967,120.70976383,125.2,43.615,60.56,4.15,10,0.83,14,24.172981264796285,120.70977718274835,24.153918852350706,120.70437997736238,293.94,36.56,206.72,17.73,19.34,20.49,81.39,88.8,94.07,2025-10-09T17:34:26.630174,24.172981264796288,120.70977718274835
24.173008,120.70983283,145.6,43.263,59.52,3.8,10,0.76,14,24.17297683,120.70977483,134.9,43.318,60.2,4.95,9,0.99,14,24.17299067,120.7097845,125.1,43.652,60.3,4.95,10,0.99,14,24.172995172582883,120.709804540414,24.153918934443688,120.7043801440325,282.69,66.09,208.12,20.91,18.94,20.92,96.01,86.95,96.07,2025-10-09T17:34:26.837770,24.172995172582883,120.709804540414
24.17301917,120.70985283,145.7,43.022,59.06,4.45,9,0.89,14,24.17298783,120.70979517,135.0,43.189,60.12,4.95,9,0.99,14,24.17300183,120.709805,125.2,43.485,59.98,4.15,10,0.83,14,24.173003818692845,120.70981816420536,24.153919016536673,120.70438031070262,282.69,99.84,191.25,19.98,24.14,20.35,91.73,110.85,93.44,2025-10-09T17:34:27.045278,24.17300381869284,120.70981816420536
24.17304167,120.70989233,145.7,42.744,58.06,4.45,9,0.89,14,24.17299933,120.70981467,135.1,42.874,58.51,4.95,9,0.99,14,24.173013,120.70982517,125.2,43.189,59.43,4.15,10,0.83,14,24.173018816176636,120.70984453534398,24.153919098629657,120.70438047737275,316.44,102.66,160.31,19.11,22.51,21.22,87.74,103.36,97.42,2025-10-09T17:34:27.251011,24.173018816176633,120.70984453534398
24.1730535,120.70991133,145.8,42.337,56.87,4.45,9,0.89,14,24.17299933,120.70981467,135.1,42.874,58.51,4.95,9,0.99,14,24.17302433,120.70984533,125.2,43.207,59.23,4.15,10,0.83,14,24.173027289034327,120.70985893500333,24.153919180722642,120.70438064404287,323.47,43.59,133.59,15.46,21.62,18.86,71.0,99.3,86.59,2025-10-09T17:34:27.455677,24.173027289034323,120.70985893500331
24.17306517,120.7099305,145.8,42.17,56.4,4.45,9,0.89,14,24.17301067,120.70983417,135.1,42.448,57.88,4.95,9,0.99,14,24.17304633,120.70988417,125.2,42.003,58.76,4.15,10,0.83,14,24.17304303617316,120.70988612417554,24.153919262815627,120.70438081071299,350.19,57.66,99.84,23.89,19.0,25.31,109.69,87.26,116.2,2025-10-09T17:34:27.660221,24.17304303617316,120.70988612417557
24.173077,120.7099495,145.9,41.874,55.95,4.45,9,0.89,14,24.17302233,120.709853,135.2,42.04,57.12,4.95,9,0.99,14,24.17304633,120.70988417,125.2,42.003,58.76,4.15,10,0.83,14,24.173050050848648,120.70989741783268,24.153919344908612,120.70438097738311,354.41,82.97,88.59,22.34,22.83,20.11,102.56,104.83,92.34,2025-10-09T17:34:27.863778,24.173050050848644,120.70989741783269
24.173077,120.7099495,145.9,41.874,55.95,4.45,9,0.89,14,24.173034,120.70987217,135.2,42.189,56.57,4.95,9,0.99,14,24.17305717,120.709903,125.2,41.355,58.38,4.15,10,0.83,14,24.17305753450774,120.7099101236945,24.153919427001593,120.70438114405323,15.5,35.16,95.62,18.2,21.37,20.02,83.56,98.13,91.92,2025-10-09T17:34:28.069910,24.17305753450774,120.7099101236945
24.17310117,120.709987,145.9,41.392,54.72,4.45,9,0.89,14,24.17304567,120.709891,135.3,41.726,56.1,4.95,9,0.99,14,24.17306833,120.709921,125.3,40.725,57.68,4.15,10,0.83,14,24.173073124487736,120.70993478105186,24.153919509094578,120.70438131072336,50.66,53.44,101.25,19.85,18.5,19.57,91.14,84.93,89.87,2025-10-09T17:34:28.276940,24.17307312448774,120.70993478105189
24.17311367,120.7100055,146.0,41.466,54.31,4.45,9,0.89,14,24.17306983,120.70992817,135.3,41.577,54.66,4.95,9,0.99,14,24.17308,120.7099395,125.3,40.781,57.08,4.95,9,0.99,14,24.17308972753188,120.70996122604882,24.153919591187563,120.70438147739348,22.53,54.85,101.25,20.6,23.75,17.7,94.59,109.05,81.27,2025-10-09T17:34:28.483670,24.17308972753188,120.70996122604882
24.17311367,120.7100055,146.0,41.466,54.31,3.9,9,0.78,14,24.17306983,120.70992817,135.3,41.577,54.66,4.95,9,0.99,14,24.17309283,120.70995767,125.4,41.059,55.14,4.95,9,0.99,14,24.173095757800084,120.70997083873004,24.153919673280548,120.7043816440636,40.81,52.04,99.84,19.78,21.21,19.77,90.84,97.39,90.78,2025-10-09T17:34:28.702493,24.17309575780008,120.70997083873002
24.17313833,120.71004217,146.0,41.114,53.38,4.55,9,0.91,14,24.173094,120.709965,135.3,41.429,54.05,4.95,9,0.99,14,24.17310533,120.709976,125.3,41.059,54.83,4.95,9,0.99,14,24.173114039527363,120.70999714483064,24.153919755373533,120.70438181073372,38.0,32.35,102.66,20.74,18.14,19.22,95.24,83.31,88.26,2025-10-09T17:34:28.911276,24.173114039527363,120.70999714483064
24.17315067,120.71006017,146.0,40.67,53.24,4.55,9,0.91,14,24.17310617,120.70998283,135.3,40.892,53.49,4.95,9,0.99,14,24.17313117,120.7100115,125.4,41.114,52.38,4.95,9,0.99,14,24.173130566673365,120.71002058843456,24.153919837466518,120.70438197740384,40.81,4.22,113.91,20.34,14.73,21.02,93.42,67.66,96.52,2025-10-09T17:34:29.122462,24.173130566673365,120.71002058843455
24.17316333,120.71007817,146.1,40.688,52.95,3.8,10,0.76,14,24.17313067,120.71001867,135.3,40.67,53.1,4.95,9,0.99,14,24.173143,120.710029,125.4,40.577,52.93,4.95,9,0.99,14,24.173149395904755,120.710049594455,24.1539199195595,120.70438214407396,42.22,15.47,119.53,19.21,22.61,19.29,88.22,103.81,88.59,2025-10-09T17:34:29.329382,24.173149395904755,120.710049594455
24.173176,120.7100955,146.1,40.225,52.26,3.8,10,0.76,14,24.17313067,120.71001867,135.3,40.67,53.1,4.95,9,0.99,14,24.17315567,120.71004617,125.5,40.244,52.24,4.95,9,0.99,14,24.17315873423865,120.7100623253358,24.153920001652484,120.7043823107441,42.22,4.22,122.34,16.66,18.86,20.47,76.5,86.61,94.0,2025-10-09T17:34:29.535010,24.173158734238655,120.7100623253358
24.17318883,120.71011283,146.1,40.3,51.53,3.8,10,0.76,14,24.17314317,120.71003617,135.3,40.485,52.42,4.95,9,0.99,14,24.17315567,120.71004617,125.5,40.244,52.24,4.95,9,0.99,14,24.173168103723587,120.71007514299248,24.15392008374547,120.70438247741421,61.91,16.88,129.38,18.24,24.44,15.17,83.78,112.22,69.68,2025-10-09T17:34:29.744481,24.173168103723587,120.71007514299247
24.17320183,120.71012967,146.0,40.059,50.87,4.15,10,0.83,14,24.17315567,120.71005333,135.2,40.318,51.66,4.95,9,0.99,14,24.17318117,120.71008,125.5,39.855,51.09,4.95,9,0.99,14,24.17318280175493,120.71009378629508,24.153920165838453,120.70438264408433,45.03,7.04,143.44,22.61,20.58,19.12,103.83,94.52,87.79,2025-10-09T17:34:29.949727,24.173182801754923,120.71009378629509
24.17321517,120.71014633,146.0,40.022,50.14,4.0,11,0.8,14,24.173181,120.71008717,135.2,40.077,50.68,4.95,9,0.99,14,24.17319417,120.71009667,125.5,39.744,50.53,4.95,9,0.99,14,24.1732003506368,120.71011709956493,24.15392024793144,120.70438281075445,7.06,352.97,154.68,16.45,21.81,21.25,75.53,100.17,97.56,2025-10-09T17:34:30.153647,24.1732003506368,120.71011709956491
24.1732285,120.71016317,145.9,39.818,49.55,4.0,11,0.8,14,24.173181,120.71008717,135.2,40.077,50.68,4.95,9,0.99,14,24.17320683,120.71011317,125.5,39.67,50.0,4.95,9,0.99,14,24.173209920058863,120.71012932479856,24.153920330024423,120.70438297742457,2.85,0.01,161.72,20.37,18.81,12.45,93.55,86.35,57.15,2025-10-09T17:34:30.363035,24.173209920058863,120.71012932479857
24.1732415,120.7101795,145.9,39.429,49.13,4.3,11,0.86,14,24.173194,120.71010367,135.2,39.596,50.05,4.6000000000000005,10,0.92,14,24.17321983,120.71012933,125.5,39.614,49.25,4.15,10,0.83,14,24.173219954399137,120.71013954176526,24.153920412117404,120.7043831440947,329.1,347.34,172.96,18.01,19.92,15.96,82.72,91.48,73.26,2025-10-09T17:34:30.576868,24.173219954399134,120.71013954176526
